"host_id","hosts_time_as_host_years","host_location","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","minimum_nights","maximum_nights","availability_365","license","calculated_host_listings_count","calculated_host_listings_count_entire_homes","ocupacion_estimada","tipo_tenedor","superhost"
396097003,4,"","t","",5,5,"la Sagrada Família","Eixample",41.40623,2.17669,3,30,261,"Spain - National registration number<br />ESFCTU00000807300039941400000000000000000HUTB-0021005",5,5,104,"Mediano (2-5)",1
342498888,5,"Barcelona, Spain","f","",19,28,"la Nova Esquerra de l'Eixample","Eixample",41.38933,2.14375,1,365,192,"Spain - National registration number<br />ESHFNT00000806000028983800100000000000000000000000009",19,19,173,"Profesional (6-20)",0
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38372,2.18341,1,365,311,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,54,"Profesional (6-20)",0
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38554,2.18514,1,365,324,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,41,"Profesional (6-20)",0
168172986,7,"Barcelona, Spain","t","El Poblenou",10,10,"el Poblenou","Sant Martí",41.39952,2.20532,2,30,157,"Spain - National registration number<br />ESFCTU00000807200075930300000000000000000000011501811",10,10,208,"Profesional (6-20)",1
349752511,5,"Barcelona, Spain","f","",9,9,"la Dreta de l'Eixample","Eixample",41.39088,2.16311,2,365,174,"Spain - National registration number<br />ESHFTU00000805600010109600100000000000HUTB-005751-759",9,9,191,"Profesional (6-20)",0
163379623,7,"Spain","f","",115,314,"la Dreta de l'Eixample","Eixample",41.3926,2.16488,1,28,318,"Barcelona - Regional registration number<br />HUTB005178<br /><br />Spain - National registration number<br />ESFCTU000008054000233892000000000000000000HUTB0051788",18,18,47,"Profesional (6-20)",0
4985749,12,"Barcelona, Spain","f","Dreta de l'Eixample",17,19,"el Barri Gòtic","Ciutat Vella",41.38141,2.17574,6,1125,135,"Spain - National registration number<br />ESHFTU00000811900006572700300000000000HUTB-001626-464<br /><br />Barcelona - Regional registration number<br />HUTB-001626",16,16,230,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.4016,2.18093,1,180,72,"Barcelona - Regional registration number<br />HUTB-003048<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0030485",11,11,293,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.4016,2.18093,1,180,103,"Barcelona - Regional registration number<br />HUTB-004294<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0042945",11,11,262,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.40044,2.1821,1,180,72,"Barcelona - Regional registration number<br />HUTB-003044<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0030447",11,11,293,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.4016,2.18093,1,180,72,"Barcelona - Regional registration number<br />HUTB-003045<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0030454",11,11,293,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.4016,2.18093,1,180,103,"Barcelona - Regional registration number<br />HUTB-004295<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0042952",11,11,262,"Profesional (6-20)",0
116349526,8,"Barcelona, Spain","f","",11,29,"el Fort Pienc","Eixample",41.4016,2.18093,1,180,72,"Barcelona - Regional registration number<br />HUTB-003050<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0030508",11,11,293,"Profesional (6-20)",0
123413775,8,"","t","",11,12,"la Dreta de l'Eixample","Eixample",41.39026,2.17254,1,365,77,"Barcelona - Regional registration number<br />HUTB-022007",6,1,288,"Profesional (6-20)",1
8344442,12,"","t","Sant Antoni",4,4,"la Nova Esquerra de l'Eixample","Eixample",41.3788,2.15225,3,30,150,"Spain - National registration number<br />ESFCTU00000806700031351800000000000000HUTB-005938-501",4,4,215,"Mediano (2-5)",1
158023606,8,"Barcelona, Spain","f","",146,170,"Hostafrancs","Sants-Montjuïc",41.37163,2.14302,1,333,331,"Barcelona - Regional registration number<br />HUTB-000144<br /><br />Spain - National registration number<br />ESFCTU00000806800004222400000000000000000HUTB-0001449",120,120,34,"Gran tenedor (>20)",0
224618386,7,"Barcelona, Spain","f","La Barceloneta",13,23,"la Barceloneta","Ciutat Vella",41.37586,2.18944,32,180,40,"Spain - National registration number<br />ESHFNT00000811900006900801600000000000000000000000001",13,13,325,"Profesional (6-20)",0
47171261,10,"Barcelona, Spain","f","La Vila Olímpica",107,139,"el Barri Gòtic","Ciutat Vella",41.38373,2.1786,32,1124,174,"Spain - National registration number<br />ESFCNT00000805400053554500000000000000000000000000003",60,60,191,"Gran tenedor (>20)",0
342498888,5,"Barcelona, Spain","f","",19,28,"la Dreta de l'Eixample","Eixample",41.39412,2.16649,1,365,100,"Spain - National registration number<br />ESFCNT00000805400021282800000000000000000000000000009",19,19,265,"Profesional (6-20)",0
351328829,5,"Barcelona, Spain","f","",4,5,"l'Antiga Esquerra de l'Eixample","Eixample",41.39257,2.15436,3,31,42,"Barcelona - Regional registration number<br />HUTB-006636<br /><br />Spain - National registration number<br />ESFCTU00000806600058096800000000000000HUTB-006636-125",4,4,323,"Mediano (2-5)",0
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3853,2.1834,1,365,321,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,44,"Profesional (6-20)",0
4146729,13,"Barcelona, Spain","t","",16,16,"la Sagrada Família","Eixample",41.40477,2.17359,3,30,223,"Spain - National registration number<br />ESFCTU00000807300088781200000000000000000HUTB-0020545",16,16,142,"Profesional (6-20)",1
4146729,13,"Barcelona, Spain","t","",16,16,"el Baix Guinardó","Horta-Guinardó",41.4083382195422,2.16805289536466,3,28,199,"Spain - National registration number<br />ESFCTU00000805800065051200000000000000000HUTB-0006288",16,16,166,"Profesional (6-20)",1
4146729,13,"Barcelona, Spain","t","",16,16,"el Camp d'en Grassot i Gràcia Nova","Gràcia",41.40666,2.16832,3,28,254,"Spain - National registration number<br />ESFCTU00000805800065057400000000000000000HUTB-0006262",16,16,111,"Profesional (6-20)",1
936445,8,"Barcelona, Spain","t","El Camp de l'Arpa del Clot",3,3,"el Fort Pienc","Eixample",41.3974637793509,2.18560608080701,5,310,218,"Barcelona - Regional registration number<br />HUTB-003896",3,3,147,"Mediano (2-5)",1
10693680,11,"Barcelona, Spain","f","La Sagrada Família",17,19,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38309,2.18003,32,1125,258,"Spain - National registration number<br />ESFCNT00000811900008422300000000000000000000000000007",15,15,107,"Profesional (6-20)",0
157746231,8,"Catalonia, Spain","f","El Poble-sec",19,27,"el Barri Gòtic","Ciutat Vella",41.38332,2.17838,32,330,73,"Spain - National registration number<br />ESFCNT00000811900008422300000000000000000000000000007",17,17,292,"Profesional (6-20)",0
3376710,13,"Barcelona, Spain","f","El Clot",18,25,"el Barri Gòtic","Ciutat Vella",41.3827,2.17815,32,330,74,"Spain - National registration number<br />ESFCNT00000811900008422300000000000000000000000000007",16,16,291,"Profesional (6-20)",0
26521943,10,"Barcelona, Spain","t","Vila de Gràcia",61,61,"el Poblenou","Sant Martí",41.39989,2.20514,1,1125,87,"Spain - National registration number<br />ESFCTU00000807200079627800000000000000000HUTB-0036908",24,22,278,"Gran tenedor (>20)",1
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38409,2.1836,1,365,334,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,31,"Profesional (6-20)",0
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.384,2.18515,1,365,328,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,37,"Profesional (6-20)",0
397201984,4,"","f","",6,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38418,2.18513,1,365,337,"Barcelona - Regional registration number<br />HB-337641<br /><br />Spain - National registration number<br />Exempt",6,0,28,"Profesional (6-20)",0
66296022,9,"Barcelona, Spain","t","",76,116,"la Barceloneta","Ciutat Vella",41.37874,2.19111,32,330,90,"Spain - National registration number<br />ESHFNT00000811900017385900400000000000000000000000006",74,74,275,"Gran tenedor (>20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39245,2.1731,1,1125,300,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,65,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39424,2.17499,1,1125,330,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,35,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39204,2.17338,1,1125,342,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,23,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39408,2.17263,1,1125,345,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,20,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39227,2.17473,1,1125,320,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,45,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39209,2.17491,1,1125,322,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,43,"Profesional (6-20)",1
397204561,4,"Barcelona, Spain","t","",10,10,"la Dreta de l'Eixample","Eixample",41.39354,2.1749,1,1125,329,"Barcelona - Regional registration number<br />HB-045408<br /><br />Spain - National registration number<br />Exempt",10,0,36,"Profesional (6-20)",1
333092064,5,"","t","La Barceloneta",5,5,"la Barceloneta","Ciutat Vella",41.38081,2.1931,3,1124,344,"Barcelona - Regional registration number<br />HUTB-052672<br /><br />Spain - National registration number<br />ESFCTU00000811900023945600000000000000HUTB-052672-904",5,5,21,"Mediano (2-5)",1
333092064,5,"","t","La Barceloneta",5,5,"la Barceloneta","Ciutat Vella",41.37885,2.19164,3,1124,343,"Barcelona - Regional registration number<br />HUTB-052670<br /><br />Spain - National registration number<br />ESFCTU00000811900023943200000000000000HUTB-052679-345",5,5,22,"Mediano (2-5)",1
396097003,4,"","t","",5,5,"el Parc i la Llacuna del Poblenou","Sant Martí",41.3964,2.19305,3,30,243,"Spain - National registration number<br />ESFCTU00000807200091545700000000000000000HUTB-0129923",5,5,122,"Mediano (2-5)",1
396097003,4,"","t","",5,5,"el Poblenou","Sant Martí",41.39651,2.19998,3,30,240,"Spain - National registration number<br />ESFCTU00000807200081078300000000000000000HUTB-0049166",5,5,125,"Mediano (2-5)",1
4212095,13,"Barcelona, Spain","t","Les Corts",33,37,"les Corts","Les Corts",41.38457,2.13086,1,1125,29,"Spain - National registration number<br />ESHFTU00000806000052385700300000000000000HUTB-0068835<br /><br />Barcelona - Regional registration number<br />HUTB-006883",33,33,336,"Gran tenedor (>20)",1
300793647,6,"","f","",4,5,"la Barceloneta","Ciutat Vella",41.3796,2.18953,4,365,29,"Barcelona - Regional registration number<br />HUTB467251",4,4,336,"Mediano (2-5)",0
399318734,4,"","f","",1,1,"la Dreta de l'Eixample","Eixample",41.3914,2.17184,3,15,184,"Spain - National registration number<br />ESHFTU0000080540002075410040000000000000HUTB-00112038<br /><br />Barcelona - Regional registration number<br />HUTB-011203",1,1,181,"Pequeño (1)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi",41.39745,2.15294,32,365,194,"Spain - National registration number<br />ESFCNT00000806600013821300000000000000000000000000007",549,549,171,"Gran tenedor (>20)",0
398696554,4,"","f","",1,1,"el Besòs i el Maresme","Sant Martí",41.41627,2.2119,31,180,308,"",1,1,57,"Pequeño (1)",0
458386790,3,"","f","",30,32,"Sants","Sants-Montjuïc",41.3727135353587,2.13204364721342,32,730,335,"",13,13,30,"Profesional (6-20)",0
158023606,8,"Barcelona, Spain","f","",146,170,"la Dreta de l'Eixample","Eixample",41.39282,2.17813,1,333,340,"Barcelona - Regional registration number<br />HUTB-003663<br /><br />Spain - National registration number<br />ESFCTU00000805400047771500000000000000000HUTB-0036634",120,120,25,"Gran tenedor (>20)",0
4396136,13,"Barcelona, Spain","f","El Poble-sec",17,32,"la Vila de Gràcia","Gràcia",41.39675,2.15807,32,1125,1,"",13,13,364,"Profesional (6-20)",0
86551441,9,"Barcelona, Spain","f","El Poble-sec",17,43,"la Dreta de l'Eixample","Eixample",41.39581,2.15799,32,1125,365,"",13,13,0,"Profesional (6-20)",0
66296022,9,"Barcelona, Spain","t","",76,116,"la Barceloneta","Ciutat Vella",41.37659,2.19124,32,330,41,"",74,74,324,"Gran tenedor (>20)",1
171824614,7,"Barcelona, Spain","f","",3,15,"Sant Antoni","Eixample",41.37601,2.15162,1,365,76,"Barcelona - Regional registration number<br />HUTB-009868",3,3,289,"Mediano (2-5)",0
171824614,7,"Barcelona, Spain","f","",3,15,"la Nova Esquerra de l'Eixample","Eixample",41.37827,2.15083,1,365,73,"Barcelona - Regional registration number<br />HUTB-010309",3,3,292,"Mediano (2-5)",0
4146729,13,"Barcelona, Spain","t","",16,16,"la Sagrada Família","Eixample",41.40398,2.1738,3,28,223,"Spain - National registration number<br />ESFCTU00000807300088792800000000000000000HUTB-0020857",16,16,142,"Profesional (6-20)",1
400275115,4,"","f","",1,1,"el Barri Gòtic","Ciutat Vella",41.37894,2.17994,30,300,343,"Spain - National registration number<br />ESFCNT00000811900024103900000000000000000000000000007",1,1,22,"Pequeño (1)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"l'Antiga Esquerra de l'Eixample","Eixample",41.38362,2.15847,32,365,217,"Spain - National registration number<br />ESHFNT00000805600028549900200000000000000000000000002",549,549,148,"Gran tenedor (>20)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"la Dreta de l'Eixample","Eixample",41.38944,2.16572,32,365,252,"Spain - National registration number<br />ESFCNT00000805600069622600000000000000000000000000009",549,549,113,"Gran tenedor (>20)",0
184026717,4,"Barcelona, Spain","f","",1,2,"la Trinitat Vella","Sant Andreu",41.45194,2.19024,31,1125,257,"",1,0,108,"Pequeño (1)",0
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"Sant Antoni","Eixample",41.37841,2.15593,1,1125,328,"Barcelona - Regional registration number<br />HUTB-012884<br /><br />Spain - National registration number<br />ESHFTU00000806900043487300200000000000HUTB-012884-919",225,225,37,"Gran tenedor (>20)",0
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"Sant Antoni","Eixample",41.37852,2.15592,1,1125,341,"Barcelona - Regional registration number<br />HUTB-012886<br /><br />Spain - National registration number<br />ESHFTU00000806900043487300400000000000HUTB-012886-939",225,225,24,"Gran tenedor (>20)",0
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"Sant Antoni","Eixample",41.37904,2.15805,1,1125,339,"Barcelona - Regional registration number<br />HUTB-012887<br /><br />Spain - National registration number<br />ESHFTU00000806900043487300500000000000HUTB-012887-180",225,225,26,"Gran tenedor (>20)",0
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"Sant Antoni","Eixample",41.37891,2.15599,1,1125,346,"Barcelona - Regional registration number<br />HUTB-012890<br /><br />Spain - National registration number<br />ESHFTU00000806900043487300100000000000HUTB-012890-492",225,225,19,"Gran tenedor (>20)",0
9478280,12,"Barcelona, Spain","f","El Gòtic",30,49,"el Raval","Ciutat Vella",41.37784,2.16666,32,330,88,"Spain - National registration number<br />ESFCNT00000805600301888900000000000000000000000000005",28,28,277,"Gran tenedor (>20)",0
265315308,6,"Barcelona, Spain","f","Dreta de l'Eixample",6,7,"la Dreta de l'Eixample","Eixample",41.3944282531738,2.16020107269287,31,365,322,"Spain - National registration number<br />ESHFNT00000806600001412800300000000000000000000000001",6,6,43,"Profesional (6-20)",0
8001113,11,"Barcelona, Spain","f","",16,17,"la Dreta de l'Eixample","Eixample",41.3937,2.17316,1,36,319,"Barcelona - Regional registration number<br />HB-004475<br /><br />Spain - National registration number<br />Exempt",16,0,46,"Profesional (6-20)",0
8001113,11,"Barcelona, Spain","f","",16,17,"la Dreta de l'Eixample","Eixample",41.3919,2.17441,1,1125,292,"Barcelona - Regional registration number<br />HB-004475<br /><br />Spain - National registration number<br />Exempt",16,0,73,"Profesional (6-20)",0
8001113,11,"Barcelona, Spain","f","",16,17,"la Dreta de l'Eixample","Eixample",41.39181,2.17306,1,35,331,"Barcelona - Regional registration number<br />HB-004475<br /><br />Spain - National registration number<br />Exempt",16,0,34,"Profesional (6-20)",0
8001113,11,"Barcelona, Spain","f","",16,17,"la Dreta de l'Eixample","Eixample",41.39164,2.17454,1,1125,305,"Barcelona - Regional registration number<br />HB-004475<br /><br />Spain - National registration number<br />Exempt",16,0,60,"Profesional (6-20)",0
299462,13,"Barcelona, Spain","f","Vila de Gràcia",279,432,"la Dreta de l'Eixample","Eixample",41.3912353515625,2.16438698768616,3,1125,351,"Spain - National registration number<br />ESFCTU00000805600066857500000000000000000HUTB-0057569",135,135,14,"Gran tenedor (>20)",0
299462,13,"Barcelona, Spain","f","Vila de Gràcia",279,432,"la Dreta de l'Eixample","Eixample",41.391237093196,2.1643866056777,3,1125,348,"Spain - National registration number<br />ESFCTU00000805600066859900000000000000000HUTB-0098247",135,135,17,"Gran tenedor (>20)",0
